,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
133,0.006020597708304426,0.005462150373411621,0.026990840379777427,0.1767490483607473,1.595910346472783e-05,2.8011487220288694e-05,9.01165560179522e-05,2.9300348375654947e-05,1.6550149567070293e-05,7.648664824688984e-06,0.00035648780531321347,0.00013893345853002807,2.951664352479961e-05,0.02081358638712585,3.938936981867632e-06,1.1344208007200853e-06,1.9101822957057015e-06,1.8227822129951756e-06,1.668697368442008e-06,4.327118104570834e-06,0.0047366117640356056,0.0032480400851566333,0.02768100466699197,0.7012838783328074,3.75837754678033e-05,0.00025097231666993644,9.406139592898502e-05,1.617353004327427e-05,9.287224867471639e-05,2.0931888167169866e-05
134,0.0030050920129154417,0.006673658137020312,0.023695597064962735,0.21629363572179688,2.0795014407706456e-05,3.8160013907497184e-05,3.7395640565497736e-05,3.0398867880057824e-05,1.9520730535998532e-05,2.0983766326483576e-06,0.00027766094101852997,0.0006969574901471835,0.0003514456350039767,0.07472127826017362,4.308003108241936e-06,1.915971322131027e-05,3.340375383519736e-05,2.8872094210492476e-06,9.44418239703976e-07,6.89712012319198e-07,0.005914576324873676,0.009509220107950248,0.05694081393908123,0.9647243298153927,6.304239930645918e-06,0.00019210994184323701,0.00035231133298775034,7.32235944089462e-05,9.711659604008961e-05,1.418077230408906e-05
135,0.004020889856066371,0.0021924235128007465,0.01964455003292563,0.32603687504790446,7.689070023423814e-06,2.6770862529487313e-05,0.00011153119197066412,1.7543887915266423e-05,2.9620896702162336e-05,8.030986049984268e-06,0.00042827149243345516,0.0009715152722026305,0.001885088656258212,0.0032788488071340068,1.6565513636106316e-06,5.292255677594361e-06,3.3810787230925414e-06,3.347277204050624e-06,8.701794435261216e-06,3.2595222159807173e-06,0.002273891430969501,6.42638161461941e-05,0.03059568931417109,0.44100543983211643,4.023147814716228e-05,0.0002080701509251653,0.00023232923628150234,0.00010516847643173881,3.7681313582531544e-05,6.190556992452321e-06
136,0.006023131686911257,0.00037476175793495735,0.02030787552724349,0.5443643117248311,4.744091659779053e-06,3.909803211649347e-05,5.4291071897905685e-05,3.289773432761208e-05,2.292609800320578e-05,2.536171712708218e-06,0.00015114477401007267,0.0002936894006660896,0.0001934179268091315,0.052153641242608115,4.103459497715547e-07,2.933163535873554e-05,3.538904081609269e-06,5.221832832974373e-06,8.237987378197312e-06,2.9026710508114055e-06,0.0010844410394611945,0.006039715593272212,0.051412894958441,0.1805888873857914,8.530027846712278e-06,0.00014091958387482423,0.0003400877727814596,8.407138599242407e-05,3.9063236704663976e-05,2.5270905455577545e-06
137,0.0009734746166414524,0.0036583869356701473,0.00023992186784839906,0.004417174982062676,2.3422393295024305e-05,2.809803663523709e-06,1.4783206226752288e-05,1.8609844330261987e-06,4.239095559609143e-05,8.805499380192972e-06,0.00022992223014076454,0.0009370734902660859,0.0008482152522216316,0.04635565141686373,4.774370384980418e-06,1.9790277612786687e-05,3.471028142978315e-05,6.817571785154015e-06,9.229592449824165e-06,4.537058955336054e-06,0.007116936238620867,0.00558363610057445,0.006388959194648606,0.23427450469887717,3.49303856002942e-05,0.00010409738974352585,0.00018593090910943132,2.943064066101406e-05,7.94190119363438e-05,1.7777111211510927e-05
138,0.0032657977188590777,0.006342976728631196,0.03136756732371526,0.048092871051647015,1.1187236489129315e-06,8.288465479933651e-05,1.0953212825757161e-07,6.495941889866264e-05,5.347110849824129e-06,8.427222035021012e-06,0.000281064528478683,0.0007786878970889038,0.0021060071912653356,0.0020163017856833286,1.9121685619868907e-06,1.5682591925394463e-06,2.083863960023952e-05,1.2709760980811954e-06,8.34366522999192e-06,1.6423127642143113e-06,0.002645431932425467,0.004208830955964651,0.05918650105656244,0.6487241515772686,1.3713039472189581e-05,0.0001521605067896488,0.00020070590884311654,3.4464421522975946e-06,0.00010053385384310959,4.532374360472857e-06
139,0.004924046766935719,0.0032351852674786566,0.0034738548153276515,0.5348295600698839,1.9040426048800186e-05,2.9170223929413115e-05,6.987313326187692e-05,2.686971601850794e-05,3.5393585481601174e-05,1.0662917094787358e-05,0.00013189151607418016,0.000606371200986563,0.0007778725606159431,0.018435935477113446,6.96957148795205e-07,4.096930631139792e-06,1.3753220168083963e-05,2.541681084483139e-06,6.616852560787838e-07,1.9727764125039325e-06,0.006902102776113107,0.003623008505186424,0.009583608832935405,0.02259075417218828,2.1152491753037613e-05,3.0416187560894162e-05,7.415271595681555e-05,2.2429443095093912e-05,7.047207273770883e-05,3.0325571195187332e-05
140,0.003911245813998218,0.005663363152816745,0.02530183845584948,0.5782264801866354,2.143449706194085e-05,2.1126360380265656e-05,7.618194825126297e-05,5.723752212832376e-05,2.530823089527471e-05,7.745378460360891e-07,0.0004636767434091471,0.00048623324532401363,0.0012031101255893023,0.0065456215848988,1.3138222006748094e-06,9.483599804525174e-06,3.926420281867675e-05,9.215100597545065e-06,6.236656312661588e-06,3.2341109225766424e-10,0.003421802309184054,0.008247321208729997,0.04010789756804724,0.6221445826500314,1.2649993385316145e-05,3.7637887868459546e-05,0.0001575089694518004,5.3277205623528666e-05,4.150423768938938e-05,2.377317940972052e-05
141,0.002954789895861792,6.0268409812349386e-05,0.03410209087386899,0.2688781741419533,1.1018201741766595e-05,3.403108803470109e-06,4.1460204618464966e-05,1.8383864563972283e-05,8.690819517059952e-06,4.461168486368685e-07,0.0001298680839598161,0.00011334474434591037,0.0014864521669196475,0.03356650805514538,3.1680685562858474e-06,9.770322996664258e-08,3.067192867721549e-05,3.179119091248095e-06,1.0048383903498016e-07,1.0678600980309028e-06,0.0005588526297488464,0.0037845627298159932,0.05770349001761969,0.30381921229368203,3.524985444911199e-05,8.76209512002262e-05,0.00012215351181859405,6.93515600157581e-05,2.6482852582238107e-05,4.350082088178062e-06
142,0.0028860726543542014,0.003293331866791149,0.03308355723733732,0.5540519511088681,2.2549955080868105e-05,8.936840485856006e-05,3.004196119211912e-05,4.83966099754767e-05,1.5169857599593698e-05,2.6367014711775195e-06,0.0002058605602394641,0.00034101698201570983,0.00321615519171253,0.05275882120805486,1.0677142876090809e-06,1.9504534835384597e-05,4.709873247545571e-05,7.082449195129581e-06,2.2473641819637874e-06,2.4314834079226425e-06,0.006778739749741038,0.0018768047527844543,0.02576891946823401,0.5264477199852317,2.974097408094615e-05,0.00012518954870528167,0.00027888371083652875,7.988486990577442e-05,3.439024227939633e-05,2.100458325833892e-05
143,0.005874767521254928,0.0005340788741823968,0.001971047652415268,0.12960544800125265,2.2416173255700216e-05,8.554481395525462e-05,8.73174343888331e-05,7.225565572913838e-06,4.701099313002616e-05,1.0419096389994957e-05,0.00033581473100557235,0.0008064822335000097,0.00031722225383126035,0.06498963742895245,4.6933945171668445e-06,1.235097535378961e-06,3.442562693451607e-05,8.002019508475793e-06,1.3775771114942952e-05,1.573846831790883e-06,0.0005903804964266841,0.010570596561447832,0.021301654461476215,0.021095799739515753,2.7931381129923535e-06,5.3372004241013895e-05,0.00032777116888315445,1.7890306435939686e-05,3.2781492998583034e-05,5.1956004318103906e-06
144,1.6334898340461454e-05,0.0026998925290993795,0.0007284051032293745,0.19400926985436914,1.5655787202949207e-05,6.823412361056464e-05,8.810980854693084e-05,1.423861494874291e-05,2.717481792132369e-05,7.031995421179206e-06,0.00033011676179838315,0.0009252325709539661,0.0014064656676329003,0.07566708873925822,8.382245904532112e-09,1.3703531635465352e-05,4.0898629528277855e-05,9.934832091853407e-06,5.500829163631222e-07,3.090716220455359e-06,0.007868005115060358,0.0035310020539553013,0.023978392986291445,0.618004944428876,1.8707221991008077e-05,0.00010086770252811204,0.00010679053997925421,0.00010971154869374733,4.550481331890232e-05,1.066899613385791e-05
145,0.004344097770618255,0.0028518315457555085,0.03213152296109465,0.0140119142785314,1.0680568397454959e-05,8.924007389208861e-05,0.00010774814028173055,5.9130215341781616e-05,8.23867665807393e-06,4.603238621504563e-06,0.0003830490974585175,0.00035150260101088316,0.00020889140815036128,0.06741280238933,4.902380572293111e-06,4.7813200644863166e-06,1.7926079228148125e-05,7.579975291778e-06,1.0303204705697652e-05,2.610313788683022e-06,0.0014681320282776914,0.0011255111100497803,0.058383475795242896,0.8527228605162824,6.391479389254341e-06,0.00015236884707935317,0.00032119949156248113,6.712238629227317e-05,1.3217928782917089e-05,2.331255369970796e-05
146,0.004791521474665602,0.003707551725420995,0.035992372111263195,0.15086282423767478,3.270367172877571e-06,2.912224503336603e-05,1.8154591435259504e-05,1.1525239275480464e-05,6.264590204675839e-06,7.482144139312201e-06,0.00029020531392316066,0.0009217934297325051,0.0018405584757683754,0.0519795539902045,2.8214036586982196e-06,2.7585527212807788e-05,4.135762379021334e-05,4.265441795869328e-06,3.4745784252031457e-06,3.213426907608702e-06,0.006124653861141459,0.005154214780677133,0.03602016734733535,0.3122174634897675,2.676334513273808e-05,1.9469739413691828e-05,0.00011807821753238583,6.026786084441018e-05,9.174898856609047e-05,7.106757886938019e-06
147,0.0035543043970062333,0.006966218368886605,0.0003071318209099026,0.3054218230781616,2.2398804624402555e-06,1.9524258782877446e-05,2.4998284519941285e-05,4.3360748841559486e-05,9.801358879174579e-06,1.2986616844340297e-06,7.744535399419256e-05,0.0002968916634004601,3.0475294179961814e-06,0.03008030833714013,1.860086703502975e-07,9.890035078605897e-06,4.746530388081856e-05,1.0820416336284798e-05,3.2985817489631255e-06,1.0292092661113844e-06,0.002359235618404761,0.005188982054054933,0.018073059219460483,0.9875895260005587,2.698998744402333e-05,3.266858525186273e-05,7.731538917496119e-05,4.2662338293956974e-05,7.127774031598618e-05,8.459157649000597e-06
148,0.0010400221553106177,0.0020758757136637336,0.019695726006961796,0.43254470464567896,1.9002998263850965e-05,3.613666211695353e-05,6.22220043195616e-05,3.736429731082129e-05,3.373064236451388e-05,8.612195812764828e-06,0.0001116785535142645,0.0008542169003355753,0.0011551193761559593,0.06157155651064445,1.043517420181343e-07,2.7401589421380746e-05,5.058245168274911e-05,4.042582831172523e-06,3.390537744067089e-07,2.7764654804569253e-07,0.0017434632025587482,0.005837865570710325,0.037511770441523484,0.18447278190738406,1.0444611460545388e-05,4.406464197544871e-05,0.0002618651505712518,9.600769369029229e-05,9.851074467374746e-05,2.793076426128126e-05
149,0.002240142011602138,0.004618234878875152,0.024739436497045575,0.3016513397910984,1.3479728366668512e-05,8.31110158918383e-05,5.525159789375057e-05,4.488211302475373e-05,3.923987002452878e-05,8.242092456084558e-06,0.0003361608644201892,0.0004405061576877171,0.001756777622510139,0.026682253629540208,1.3737551809026177e-06,2.3226873521903934e-05,1.1795665769883462e-06,7.846397281531939e-06,8.629011765217295e-06,4.060986582987922e-06,0.006003787203088339,2.934745784748591e-05,0.03561138137240304,0.6532909046815307,3.698300805843839e-05,0.00012560336954374175,0.00015255031066308954,4.154048378907028e-06,8.327134627287348e-05,3.1479355969040653e-06
150,0.005276180760503097,0.0027814964850901482,0.014458777660961045,0.43714319904377935,1.4127391865039377e-05,8.320315251870247e-05,5.045260005638755e-05,5.334473576843142e-05,1.542423561831687e-05,1.7407871365247831e-06,0.00010343825552641696,0.0007265411540478544,0.0030817604389797187,0.0661450214192473,1.8480274064931252e-06,2.817541081919016e-05,6.8950915604231626e-06,1.0563183129417843e-05,7.162224432134945e-06,4.624314905689748e-06,0.0015880139745248262,0.0018494686503503833,0.02115565824986052,0.5609263737645145,1.4748780231963849e-05,0.00021114648137717174,0.00018794509123577413,4.922767123373888e-05,1.2952750260412137e-05,6.146115764095074e-06
151,0.0024446412864471607,0.006300340846342057,0.012431177175218834,0.07181601783974148,2.416201186533172e-05,1.6054798522098883e-05,8.94374171678575e-05,3.329996545347571e-05,3.202887986470378e-05,3.958071028786754e-06,0.00038297635140330157,0.00018039927199493594,0.002390923060974768,0.02818114663447883,4.4521292720266786e-06,2.5839740319069842e-05,3.9720798913021675e-05,3.9365115034513765e-06,1.2154090698234766e-05,9.123856172793443e-07,0.007711639092880257,0.005653042226601176,0.0065834605631966085,0.8187828410098872,9.716288740976998e-07,0.0001040901900288031,0.00014855597024710296,0.00011066415230472257,7.720088793926673e-05,3.443317270354744e-06
152,0.00584746754454147,0.00014357816381621973,0.0072853785010610845,0.37115512837995857,1.4059424124996132e-05,5.9206267683478535e-05,8.112316919861318e-05,3.882032067568938e-08,3.88930868840048e-05,9.271941432134104e-06,0.00040609509332832237,6.934899947608027e-05,0.0027772058174573887,0.027569579528740524,4.9106531597060226e-06,2.6761098840762103e-05,4.097588618057812e-05,1.59569799702347e-06,4.4762337872930855e-06,3.6763822053321396e-06,0.004498140319231167,0.008083336104506464,0.029720881509667018,0.0275741341698228,3.0871284483888225e-05,1.562530194541747e-05,0.0003651704190066026,8.4847863649531e-05,6.864059046851048e-05,1.4975902335336453e-05
153,0.0014921410603893402,0.0027238413143795145,0.007910055521625393,0.5752595807403944,7.570652405671868e-06,5.706923469299147e-05,0.00010098075981678222,9.952450953253564e-06,3.5513456768898506e-05,4.267972704228536e-06,5.9602922069184186e-05,0.0004707816646920275,5.469380893557595e-05,0.004575584809205486,2.680218331777504e-06,2.8162934753936644e-05,4.609718768128763e-05,8.918576013928434e-06,7.508049952409065e-07,3.2194736717601174e-06,0.0015537744837597722,0.008810778956548934,0.05577198798117113,0.4229095580731766,1.4919516927323682e-05,0.00027753498362462773,0.0003129732497706041,9.469065959766005e-05,4.329314389157888e-05,2.594412952755087e-05
154,0.0038379195884342405,0.005491370734040664,0.032109446081268145,0.1928660448113344,1.1093594825557459e-05,3.1450165262575345e-05,5.949926586269733e-05,4.137936291625331e-05,4.058025226222692e-06,9.708359416785904e-06,0.00020945436243029138,0.0008625577705338717,0.0006811121491725685,0.07164612807036191,1.085185394143174e-06,2.5030071940511236e-05,2.1470013574854222e-05,9.863159753924508e-06,5.289742952491113e-07,3.947075674268692e-06,0.00174897500950474,0.005228212578113472,0.04690130071523912,0.5075939727069455,2.3875040692802014e-05,0.0001895534637941811,0.00017255512885240562,5.792840313512415e-06,4.282970320890534e-05,3.1563149111581395e-05
155,0.002155323687285793,0.004874909354806341,0.018561410939686142,0.2564964380305545,2.319205531740815e-05,6.533358426196655e-05,8.639939941891036e-05,2.1615642231041184e-05,7.2850491227310214e-06,4.953093199525679e-06,0.0001709253375948833,0.0005027002486269139,0.0004424642286107249,0.046198783313962176,4.513641564012959e-06,1.613397163958898e-05,2.1787708887228452e-05,5.639354859849578e-06,8.834214106215088e-06,3.2862823317151365e-06,0.004985209461077838,0.0073666020109864104,0.04795336579157036,0.7871146528270065,2.2050226717199922e-05,0.00013841210555503783,0.00020463051562995995,5.499658862116247e-05,4.851782453577394e-05,2.5170142806484175e-05
156,0.0018803309449989347,0.002113416589756896,0.03327939087635256,0.04942904539705638,1.5372164084791284e-05,2.968228889981998e-06,7.525463726176489e-05,4.061538239579178e-05,2.658860196737397e-05,4.4607467175668246e-06,0.000227195282880327,0.0002051089234055918,0.002310693363783684,0.06595734383904452,1.9829930786774603e-06,9.053085828735432e-06,1.2837029752533436e-05,4.2621485104087995e-06,1.3050394110920838e-05,1.3091240480890847e-06,0.006448833665595043,0.006672573960921083,0.0105642590586921,0.45855138164440806,1.89725226811618e-05,4.018577213666735e-05,0.00012234085410880592,0.00011406205789774575,3.388291561604924e-05,7.969430747565496e-06
157,0.002680786513000364,0.006629459821160888,0.020118786291420714,0.35325263807045204,1.2177723786963453e-05,4.6505481072303896e-05,0.00012530490341371403,4.030503719939847e-05,2.4588339495613163e-05,1.9896916155834476e-07,0.0004792194721596375,0.0005069286916962454,0.00019220183962836266,0.04549351964100174,2.0870165989672544e-06,2.2084403827540326e-06,3.387000562512125e-05,6.772231690288706e-07,1.0165065007331471e-05,3.1539300986575955e-07,0.0039281273697228045,0.003519135568471002,0.02981547745972587,0.974338882348063,3.106424086201276e-05,0.00022614070895009386,0.00013585677615275156,9.270513522313227e-05,8.90757629317593e-05,3.0060533635507033e-05
158,0.0036763168832712337,0.00269678781901101,0.02638235095463595,0.6052341307639562,8.096580924821185e-06,7.756299175713739e-05,5.556516325889089e-05,3.255398886140195e-05,2.1920996208343703e-05,6.598706131261271e-06,0.00039318234151377603,0.00017639826122052663,0.0014771218795856984,0.04814771079963811,2.1914576596148455e-06,2.900077466597116e-06,2.60284468962857e-05,4.339845108805613e-06,1.4208177430093414e-05,1.7324231478528503e-06,0.00017193295552498189,0.010337243595133973,0.044905429219518664,0.7689008544590211,1.0853135511905478e-05,8.938859524025228e-05,0.0003533395599793855,2.8018163420456175e-05,5.2040634333266534e-05,2.118978232703246e-05
159,7.362554419579726e-05,0.006793181975736237,0.02253116781655795,0.5797380813965841,2.4707815349393347e-05,2.48439767223566e-05,0.0001186441542935031,3.6267374173889806e-05,3.0021177494002832e-05,6.156348805014978e-08,0.00037300322556647626,0.000927941337829465,0.0033589187190020357,0.07094939079824543,5.186747713440239e-06,1.4068609017836585e-05,2.4535068278872724e-05,8.330241439678024e-06,4.622153710378427e-06,3.740911976062697e-06,0.0013139650406172113,0.00934661640238185,0.02423959118559132,0.7840999160524675,1.3979029972285894e-06,2.3424358680012683e-06,0.00034618389598453213,4.009853485446686e-05,9.358756004231964e-06,2.425390465245904e-05
160,0.003147504290640889,0.0005425963796879138,0.018616559591666734,0.5154347998671395,1.7063322220255397e-05,8.784913716953553e-05,5.159580281335515e-05,4.0759022560067354e-05,1.0404057363197235e-05,3.079116453340445e-06,0.0004244098134866074,0.0008925715897304188,0.0005545036246316201,0.07928782105768456,2.483952305867976e-06,5.708250043863604e-06,4.8179189413993564e-05,8.523324453554214e-06,1.891003994311556e-06,5.044507247797816e-07,0.005451033412346829,0.009999358747186144,0.0507946158687611,0.22964731610998868,2.8120685403353328e-05,0.0001666892441039483,0.0002018265230374891,3.883083513943841e-05,2.5561556023796112e-06,2.3538302147472312e-06
161,0.002267579377471022,0.005788779282469836,0.030133465282458083,0.5533872228041123,1.2592180856848062e-06,6.289660420534827e-05,8.548875454771515e-05,3.662513159846502e-05,1.0031850823584197e-06,1.0622914139784903e-05,0.0001244016875875842,0.000650616289256854,0.0002489468071387114,0.0012301133981702547,2.323132243361519e-07,2.0688741932627754e-05,1.8454404512669813e-05,3.1065620523216434e-06,1.2246444924748517e-05,3.6059838171513346e-06,0.0002897625411352811,0.0041590889800905235,0.00375258190797297,0.9417961471886275,2.3042541526236644e-05,3.234430813350029e-06,1.686022789700358e-05,5.9223892486135294e-05,9.68956035993486e-05,1.07739890761162e-05
162,0.00044207412091365467,0.002324792663151837,0.023183953693066653,0.5318824822188738,2.4159925033050383e-05,5.658384233111146e-05,4.845846813482223e-06,5.7379891207064886e-05,3.547985235883898e-05,3.155447342135957e-06,0.0002631323393821465,0.0001414460134052598,0.0013961085815750226,0.007893187566605613,1.5167854782623488e-06,2.3044590216957327e-05,3.356785200551494e-05,2.1795642239561928e-08,1.4358668950290103e-05,3.7590947247419408e-06,0.006096606610737512,0.010810041733667728,0.04581454247685159,0.1971690478230226,1.0721265206453084e-05,0.0001454708410386238,0.0003126066952958702,3.3114445447256936e-05,1.0339591843948496e-05,1.5740732451070348e-05
163,0.0014147008217006,0.002390320636473609,0.02443711539087613,0.22843772989751476,1.760457131200793e-05,7.177536270860044e-05,9.092873926390733e-05,5.7972075631789595e-05,3.9645964590525703e-05,7.950608400220421e-06,0.00010645649357107548,0.0004635043815963811,0.001612212091219819,0.0036149053214886203,3.986807906588038e-06,1.5904822335319904e-05,3.588313169210959e-05,4.387834665774296e-07,5.582741484227211e-06,3.5237234783952574e-06,0.006016035090033561,0.00877800858838036,0.040321275184427366,0.7092140321613523,1.1586757350927264e-05,0.0002662996341776537,0.00012316004633290575,1.6384719712093946e-05,9.47090516860297e-05,2.415317127611673e-05
164,0.0042052600264137485,0.0009845875340356264,0.016463671093156877,0.3677519740389789,1.9643397134075772e-05,3.452937349274601e-05,3.856169028309975e-05,1.785746554045107e-05,1.0499537791755997e-05,8.480003558545872e-06,0.000456329658252904,0.0007335396540957413,0.0020993919110970966,0.05690518597918839,2.8883696413129186e-06,2.3662262023150052e-05,1.4207771443454066e-05,8.235016390858802e-06,1.3615331379509032e-05,3.1599913959663698e-06,0.005546148737733235,0.0103593725282729,0.0058439263137242264,0.8789095994418671,2.2431285667429608e-05,8.386029360213703e-05,1.8193767803203832e-05,9.501599065277639e-05,9.026480641927305e-05,7.388082105528646e-06
165,0.0053767432006686655,0.002305523127644665,0.022898447719010787,0.39171959628498293,1.7012244501632756e-05,8.270096844524762e-05,0.00010898941365378265,1.3387384517268805e-05,2.5900108748810337e-05,3.5300793670793815e-06,0.000293759234891187,0.0002868581414664698,0.0029906890933915444,0.049476844981143506,1.181031649841809e-06,1.3242062192943183e-05,4.920734075412969e-05,4.780224467662687e-06,4.680485515976365e-06,2.119581129150374e-06,0.004220856566176972,0.006001925969917397,0.00925653945069766,0.5734573026357515,2.549053968343636e-06,9.365995551627513e-06,5.531929261022976e-05,5.771190919379393e-05,5.164314314012821e-05,2.3413902125398595e-05
166,0.0005309285936352207,0.0005823917329259115,0.01440224478980777,0.2741708067656789,6.081345976263285e-06,6.750405281613829e-06,1.4754720125627242e-06,1.1832799069678063e-07,2.3276276081595172e-05,1.0276764490571035e-05,0.00047088017145984244,0.0005440706922530969,0.0025672698424161274,0.06584858014658906,3.853248748029664e-06,1.2360124893791764e-05,1.740786942197202e-05,8.504742684976832e-07,1.7151034108915047e-06,4.432426598770305e-06,0.006850336473983532,0.006599214561354151,0.05039969592248433,0.4962825188145708,1.1931510455631003e-05,1.3835088985234383e-05,4.0841585775047865e-06,2.3992534417149853e-05,9.697302618283712e-05,8.412822989362423e-06
167,0.005561545595787637,0.006296281901014103,0.032381897302043654,0.5224660588531941,9.756278874067969e-06,2.9611358030424133e-05,9.631383478473857e-05,3.922572536199089e-06,5.222382180592388e-06,9.359573023989703e-06,0.00034065047181289703,0.00021944793211673176,0.0027486447249012776,0.021171506045727418,1.6107383014268875e-06,3.0378320135044548e-05,4.463465638073469e-06,1.0416446833289689e-05,8.153297405743304e-06,1.5039959944656883e-06,0.0003261158456741921,0.003035381077637828,0.03675491214379311,0.2045161342248551,1.4731293178768638e-05,4.3640491496230016e-06,0.0003275375735007591,4.187979567418412e-05,6.0608844652854325e-05,2.4787427187813682e-05
168,0.0012592422434610437,0.005494215487872277,0.018952809877307974,0.058758764357434635,4.522167271162962e-06,7.616882877775478e-05,2.57743094536481e-05,5.690431404143818e-05,4.833003202031479e-05,1.1962524187693013e-05,0.00010163823033690132,0.0006775320944503077,0.0003959842036626177,0.07861630467338694,1.3025385684542737e-06,2.449718448444577e-05,2.4046881081544634e-05,6.143909387323243e-06,1.2152732243787818e-05,4.599118696429287e-06,0.0042828013556296856,0.008280817626688655,0.05866299767832298,0.8600640194524642,7.94788419743453e-06,0.0002119962007263489,0.00016752542239633337,0.00011030341862839691,6.797783969482365e-05,2.367313356201012e-06
169,0.0033336431791756286,0.005466864990000511,0.014403842910381581,0.2137869225505428,2.314324187450181e-05,8.998971814412461e-05,7.087364465498059e-05,1.905707849117216e-05,4.396842478914155e-05,1.206517287120858e-05,0.00012861967843775425,0.0009023519484132313,0.002777693928943946,0.06788710832757343,4.055365962451703e-06,1.7854395310819725e-05,1.1202418219857814e-05,5.746384083451479e-06,6.907567178912636e-06,2.6252829891542787e-06,0.007895716129516046,0.0025175798005742716,0.005257242842372775,0.39902881188103984,2.7571330266600246e-05,0.0001639747209684337,1.5898619699600202e-08,6.863250952706873e-05,3.382513043140548e-05,1.5485604743419944e-05
170,0.0014206820681225709,0.0005468645752807486,0.005201493691270747,0.4346065652410284,1.3748970198731432e-06,7.035581827871212e-05,5.46900027816617e-05,6.570762401534321e-05,1.0204179813722615e-05,9.792426604311765e-08,9.803757379652693e-05,1.1377742977996302e-06,0.0034573296694167402,0.06742010533989318,2.7638983966180618e-06,6.410558580182331e-06,4.9341541727079984e-05,6.999670356739277e-06,1.0359311469411696e-05,1.3342651986475243e-06,0.002615730198470442,0.008782239633562117,0.014861918166378546,0.5524928545850025,1.1475678867879847e-05,0.0001000954049191024,4.993273679567349e-07,1.2086521872643249e-05,6.846225246689424e-05,9.868372570449626e-06
171,0.005035257024838784,0.0010207332821180247,0.01000052534458299,0.5379279328612314,2.2489987082651985e-05,5.3548680153604915e-05,0.00011521884339229529,2.7992021802413542e-05,1.1009931510555009e-05,3.542785807672132e-06,0.00022950455034854612,0.0009448110082606106,0.003126312739868437,0.0006625844311738254,1.2084874995741556e-06,1.527019291016157e-05,2.5397373528115544e-05,4.2195317139182195e-06,1.2960189205660433e-06,2.973475722280958e-06,0.006329310091030132,0.0027469241580540967,0.027997350572514932,0.5110343021682303,6.731504163248634e-07,0.0001317968912307673,0.0001554794845179845,2.9546617501950436e-05,3.4064224897313213e-06,2.9926462884399033e-06
172,0.004670501808969351,0.006603569308132947,0.027240412738552468,0.4400021751239813,9.411472554192419e-06,8.39308317779357e-05,7.701167468704638e-05,4.471742763014236e-05,2.580423032434629e-05,4.2828144632214216e-06,0.00034893161060531406,8.120711175007508e-05,0.003046952322847709,0.07837984654802038,1.6050712043284396e-06,9.990382287057307e-06,5.2583473341083534e-05,5.979238061410197e-06,4.538081083162522e-06,4.567261444066239e-06,0.0021614130890910774,0.006461384989161083,0.05199026804826266,0.29867391061677934,3.0589851497073305e-05,8.391424262758008e-05,4.247345613584927e-06,0.00010842703616519025,6.315036177728284e-05,1.3199731299590718e-05
173,0.0055319875079407055,0.003088879238850208,0.016028346904033916,0.582668065232374,4.539940858204939e-06,1.7242192587352894e-05,8.130294500265546e-06,4.7390244077530545e-05,1.2769337998673586e-05,1.977918099509254e-06,0.0003859042755293961,0.00041881654704619894,0.00203574095218104,0.028668197166787587,4.082316749635171e-06,8.813317858105261e-06,3.9837160971919786e-05,3.002740388240743e-06,5.70639072084973e-06,3.763212410727418e-06,0.002771892422731365,0.0016878216381480406,0.05168530960455064,0.44141814161456755,2.5367243433099497e-05,6.021926689134349e-05,0.00027923696512738636,1.937867666271651e-05,8.386117153021893e-05,2.453883592851017e-05
174,0.005747883395469902,0.006463902111827318,0.019474076038790145,0.4929062998740043,2.8019617581679173e-07,4.119700882695461e-06,0.00011745605141831986,3.9515735481816865e-05,1.8107870366727083e-05,2.623305370829513e-06,0.00010189685317393133,0.00042870876760075393,0.0006305567535634514,0.059170239624264404,5.442101819827031e-07,3.021856766080296e-05,3.520495597671165e-05,4.384775296472409e-06,4.6790322930947505e-06,3.346050211044489e-06,0.00351272859803049,0.0022064929840972126,0.03125549073386028,0.7368858888455496,1.1039847277215895e-05,0.00012816791890137553,2.8692917501986078e-05,7.877456048983406e-05,1.6007920705748246e-05,1.3874189010611336e-05
175,0.0002478995804032828,0.00110816677720751,0.026720763822471582,0.29426505365310324,2.247627594293904e-05,5.2453401459282966e-05,5.346139422559524e-05,5.51245882544324e-05,1.0545733288462637e-05,4.6943523732214045e-06,5.773356388748841e-05,0.0004101441259517455,0.0016656656249677817,0.0556901233971316,1.396968477297639e-06,1.1888316225123876e-05,1.717371192634682e-06,2.8386857733004413e-06,1.4273283710031636e-05,2.787906235504101e-07,0.005377402719596254,0.0002809286960872268,0.022112829184326627,0.7502668920704175,3.177420971646226e-05,0.00017518498265554742,0.0002981665066583482,1.6023679769102233e-05,0.00010653788084556722,1.8728402570919607e-05
